Delivery Status,Shipping Mode,delivery_time,profit,inventory_demand,Order Item Quantity
Late delivery,Standard Class,6,15.73999977,49.97999954,1
Shipping on time,Standard Class,4,67.40000153,1249.4999695,5
Shipping on time,Standard Class,4,46.95999908,799.6799928,4
Late delivery,Standard Class,6,47.58000183,799.6799928,4
Advance shipping,Standard Class,3,113.6999969,1249.4999695,5
Late delivery,Standard Class,5,62.97000122,799.6799928,4
Late delivery,Standard Class,6,37.34000015,799.6799928,4
Late delivery,Standard Class,6,65.22000122,1249.4999695,5
Late delivery,Second Class,4,11.43999958,49.97999954,1
Late delivery,Second Class,3,43.68000031,199.91999816,2
Late delivery,Second Class,3,44.40000153,199.91999816,2
Late delivery,Second Class,3,42.75999832,199.91999816,2
Late delivery,Standard Class,6,18.70000076,49.97999954,1
Shipping on time,Same Day,0,15.42000008,49.97999954,1
Advance shipping,Standard Class,2,52.77999878,1249.4999695,5
Shipping on time,Standard Class,4,0.0,1249.4999695,5
Late delivery,First Class,2,20.98999977,49.97999954,1
Late delivery,First Class,2,50.54999924,1249.4999695,5
Advance shipping,Standard Class,3,14.43000031,799.6799928,4
Advance shipping,Standard Class,3,4.150000095,49.97999954,1
Late delivery,Standard Class,6,62.38000107,799.6799928,4
Late delivery,Standard Class,6,22.73999977,199.91999816,2
Late delivery,Standard Class,6,16.30999947,449.82000719999996,3
Shipping on time,Same Day,0,41.97999954,799.6799928,4
Late delivery,Standard Class,6,12.39999962,799.6799928,4
Late delivery,First Class,2,23.95999908,449.82000719999996,3
Late delivery,Second Class,6,95.0,799.6799928,4
Shipping on time,Standard Class,4,20.53000069,449.82000719999996,3
Advance shipping,Standard Class,3,-61.58000183,199.91999816,2
Advance shipping,Standard Class,3,17.38999939,199.91999816,2
Advance shipping,Standard Class,2,-95.44999695,449.82000719999996,3
Advance shipping,Standard Class,3,-9.220000267,49.97999954,1
Advance shipping,Standard Class,2,56.56000137,449.82000719999996,3
Shipping on time,Standard Class,4,102.8600006,1249.4999695,5
Advance shipping,Standard Class,3,57.58000183,449.82000719999996,3
Advance shipping,Standard Class,2,6.369999886,199.91999816,2
Advance shipping,Standard Class,2,92.08000183,799.6799928,4
Late delivery,Second Class,5,-31.98999977,49.97999954,1
Late delivery,Second Class,5,65.55000305,799.6799928,4
Shipping on time,Standard Class,4,31.48999977,449.82000719999996,3
Late delivery,Second Class,4,56.0,1249.4999695,5
Shipping on time,Standard Class,4,20.34000015,799.6799928,4
Late delivery,Second Class,3,100.4100037,1249.4999695,5
Late delivery,Second Class,3,3.75,49.97999954,1
Late delivery,First Class,2,89.26000214,799.6799928,4
Shipping on time,Standard Class,4,17.48999977,49.97999954,1
Shipping on time,Standard Class,4,-49.97999954,1249.4999695,5
Advance shipping,Standard Class,3,14.98999977,449.82000719999996,3
Late delivery,Standard Class,5,-103.9100037,449.82000719999996,3
Shipping canceled,Standard Class,4,-149.9400024,1249.4999695,5
Late delivery,Standard Class,5,-1.24000001,49.97999954,1
Late delivery,Standard Class,5,7.389999866,199.91999816,2
Shipping on time,Standard Class,4,30.73999977,199.91999816,2
Late delivery,Standard Class,6,8.569999695,49.97999954,1
Shipping on time,Standard Class,4,39.97999954,1249.4999695,5
Shipping on time,Standard Class,4,88.79000092,799.6799928,4
Shipping on time,Same Day,0,0.0,49.97999954,1
Late delivery,Same Day,0,11.42000008,49.97999954,1
Late delivery,Standard Class,6,70.52999878,449.82000719999996,3
Advance shipping,Standard Class,3,71.26999664,449.82000719999996,3
Late delivery,Standard Class,6,53.91999817,799.6799928,4
Late delivery,Standard Class,6,22.79000092,49.97999954,1
Advance shipping,Standard Class,3,-53.97999954,449.82000719999996,3
Late delivery,Standard Class,5,66.80000305,1249.4999695,5
Late delivery,Standard Class,5,11.81000042,49.97999954,1
Shipping on time,Standard Class,4,5.110000134,49.97999954,1
Advance shipping,Standard Class,3,-68.22000122,49.97999954,1
Late delivery,First Class,2,52.75999832,799.6799928,4
Late delivery,First Class,2,60.8199997,799.6799928,4
Late delivery,Standard Class,6,29.03000069,199.91999816,2
Advance shipping,Standard Class,2,21.59000015,49.97999954,1
Shipping on time,Standard Class,4,5.5,49.97999954,1
Shipping on time,Standard Class,4,71.22000122,449.82000719999996,3
Late delivery,Second Class,3,82.77999878,1249.4999695,5
Late delivery,First Class,2,-85.01999664,449.82000719999996,3
Late delivery,First Class,2,15.77999973,49.97999954,1
Late delivery,First Class,2,34.49000168,199.91999816,2
Late delivery,First Class,2,47.97999954,199.91999816,2
Late delivery,Same Day,0,62.75,449.82000719999996,3
Late delivery,Same Day,0,45.52000046,199.91999816,2
Shipping on time,Second Class,2,3.74000001,49.97999954,1
Shipping on time,Second Class,2,75.87000275,1249.4999695,5
Late delivery,First Class,2,-254.6999969,199.91999816,2
Late delivery,Standard Class,5,-59.97999954,1249.4999695,5
Late delivery,Standard Class,5,25.20999908,199.91999816,2
Late delivery,First Class,2,35.88999939,449.82000719999996,3
Late delivery,Standard Class,5,9.659999847,49.97999954,1
Shipping on time,Second Class,2,17.95000076,449.82000719999996,3
Late delivery,Standard Class,5,113.9499969,1249.4999695,5
Shipping on time,Second Class,2,46.06000137,199.91999816,2
Advance shipping,Standard Class,2,-4.400000095,799.6799928,4
Advance shipping,Standard Class,2,63.33000183,449.82000719999996,3
Shipping on time,Second Class,2,66.12000275,1249.4999695,5
Late delivery,Standard Class,6,88.30999756,1249.4999695,5
Late delivery,Standard Class,6,9.130000114,49.97999954,1
Late delivery,Second Class,5,10.25,49.97999954,1
Shipping on time,Standard Class,4,65.94999695,1249.4999695,5
Shipping on time,Standard Class,4,58.47999954,1249.4999695,5
Shipping on time,Standard Class,4,19.59000015,49.97999954,1
Late delivery,Second Class,3,16.48999977,1249.4999695,5
Late delivery,Second Class,3,-108.6600037,449.82000719999996,3
Shipping on time,Second Class,2,63.13999939,799.6799928,4
Late delivery,Second Class,4,104.3600006,1249.4999695,5
Shipping on time,Second Class,2,47.15999985,1249.4999695,5
Late delivery,First Class,2,10.67000008,199.91999816,2
Late delivery,First Class,2,34.22000122,1249.4999695,5
Late delivery,First Class,2,25.48999977,799.6799928,4
Late delivery,First Class,2,75.5699997,799.6799928,4
Late delivery,First Class,2,60.15000153,1249.4999695,5
Shipping on time,Same Day,0,26.03000069,199.91999816,2
Shipping on time,Standard Class,4,98.36000061,1249.4999695,5
Late delivery,Standard Class,6,-36.63999939,49.97999954,1
Advance shipping,Standard Class,3,44.79999924,799.6799928,4
Advance shipping,Standard Class,2,97.95999908,1249.4999695,5
Late delivery,Standard Class,6,13.85000038,49.97999954,1
Late delivery,Standard Class,5,59.90000153,449.82000719999996,3
Shipping canceled,Standard Class,2,68.04000092,1249.4999695,5
Late delivery,Standard Class,5,5.389999866,49.97999954,1
Late delivery,Standard Class,5,74.97000122,1249.4999695,5
Shipping on time,Standard Class,4,23.64999962,199.91999816,2
Late delivery,Standard Class,6,79.16999817,1249.4999695,5
Late delivery,Standard Class,6,78.69000244,799.6799928,4
Late delivery,First Class,2,60.45999908,449.82000719999996,3
Advance shipping,Standard Class,3,76.76999664,799.6799928,4
Advance shipping,Standard Class,2,88.90000153,1249.4999695,5
Advance shipping,Standard Class,2,30.40999985,199.91999816,2
Late delivery,First Class,2,8.800000191,199.91999816,2
Late delivery,Second Class,5,3.640000105,49.97999954,1
Shipping on time,Standard Class,4,16.79000092,49.97999954,1
Late delivery,Standard Class,5,-0.620000005,49.97999954,1
Shipping on time,Standard Class,4,43.56000137,449.82000719999996,3
Late delivery,First Class,2,-8.850000381,799.6799928,4
Late delivery,Second Class,5,8.399999619,199.91999816,2
Late delivery,Same Day,0,59.02000046,449.82000719999996,3
Late delivery,Standard Class,5,15.10999966,49.97999954,1
Late delivery,Standard Class,5,21.82999992,49.97999954,1
Shipping on time,Standard Class,4,-47.97999954,449.82000719999996,3
Late delivery,First Class,2,63.97000122,799.6799928,4
Advance shipping,Standard Class,2,71.84999847,799.6799928,4
Shipping on time,Standard Class,4,-1.159999967,199.91999816,2
Late delivery,First Class,2,9.260000229,199.91999816,2
Shipping on time,Standard Class,4,14.86999989,49.97999954,1
Late delivery,Standard Class,5,30.93000031,449.82000719999996,3
Shipping on time,Standard Class,4,3.829999924,49.97999954,1
Advance shipping,Standard Class,3,22.38999939,199.91999816,2
Advance shipping,Standard Class,3,4.71999979,199.91999816,2
Late delivery,Standard Class,6,90.12000275,799.6799928,4
Late delivery,First Class,2,6.800000191,49.97999954,1
Advance shipping,Standard Class,3,-104.9599991,449.82000719999996,3
Advance shipping,Standard Class,2,46.54000092,799.6799928,4
Advance shipping,Standard Class,2,8.760000229,449.82000719999996,3
Advance shipping,Standard Class,2,41.20999908,1249.4999695,5
Late delivery,Second Class,3,80.61000061,799.6799928,4
Advance shipping,Standard Class,3,-11.97000027,799.6799928,4
Advance shipping,Standard Class,3,-5.579999924,449.82000719999996,3
Late delivery,Standard Class,5,58.18000031,449.82000719999996,3
Shipping on time,Standard Class,4,46.50999832,199.91999816,2
Advance shipping,Standard Class,2,43.18000031,449.82000719999996,3
Late delivery,Second Class,5,117.5500031,1249.4999695,5
Late delivery,Second Class,4,-67.16999817,49.97999954,1
Shipping on time,Standard Class,4,46.29000092,449.82000719999996,3
Late delivery,Second Class,6,14.10000038,49.97999954,1
Shipping on time,Same Day,0,12.25,199.91999816,2
Late delivery,First Class,2,42.50999832,449.82000719999996,3
Late delivery,First Class,2,-155.1399994,199.91999816,2
Late delivery,First Class,2,18.85000038,49.97999954,1
Advance shipping,Standard Class,2,66.12000275,799.6799928,4
Advance shipping,Standard Class,2,11.60000038,49.97999954,1
Late delivery,Standard Class,5,-26.23999977,49.97999954,1
Late delivery,Second Class,5,31.61000061,799.6799928,4
Late delivery,Second Class,3,48.81000137,449.82000719999996,3
Late delivery,Second Class,4,62.75999832,449.82000719999996,3
Shipping on time,Standard Class,4,-167.9299927,199.91999816,2
Advance shipping,Standard Class,3,10.11999989,449.82000719999996,3
Late delivery,Second Class,4,5.650000095,49.97999954,1
Late delivery,Second Class,3,45.58000183,199.91999816,2
Late delivery,Second Class,3,89.13999939,799.6799928,4
Shipping on time,Same Day,0,-5.949999809,199.91999816,2
Shipping canceled,Same Day,0,3.710000038,49.97999954,1
Late delivery,Second Class,6,24.17000008,199.91999816,2
Late delivery,Second Class,6,62.02000046,449.82000719999996,3
Late delivery,First Class,2,-50.91999817,799.6799928,4
Late delivery,Same Day,0,86.20999908,799.6799928,4
Late delivery,Second Class,3,50.43999863,799.6799928,4
Advance shipping,Standard Class,3,40.93000031,199.91999816,2
Late delivery,Standard Class,5,17.60000038,49.97999954,1
Shipping on time,Standard Class,4,8.220000267,449.82000719999996,3
Advance shipping,Standard Class,3,-3.599999905,199.91999816,2
Late delivery,Standard Class,6,25.51000023,199.91999816,2
Late delivery,Second Class,5,41.74000168,199.91999816,2
Late delivery,First Class,2,4.25,199.91999816,2
Late delivery,First Class,2,61.68999863,799.6799928,4
Late delivery,First Class,2,3.190000057,199.91999816,2
Late delivery,First Class,2,28.68000031,449.82000719999996,3
Late delivery,First Class,2,-308.6300049,1249.4999695,5
Late delivery,First Class,2,30.22999954,799.6799928,4
Advance shipping,Standard Class,3,31.48999977,449.82000719999996,3
Advance shipping,Standard Class,2,17.67000008,199.91999816,2
Shipping on time,Standard Class,4,56.09000015,799.6799928,4
Shipping on time,Standard Class,4,-99.55999756,449.82000719999996,3
Advance shipping,Standard Class,2,9.600000381,49.97999954,1
Shipping on time,Standard Class,4,43.02999878,449.82000719999996,3
Late delivery,First Class,2,-41.56000137,1249.4999695,5
Late delivery,First Class,2,34.91999817,799.6799928,4
Late delivery,First Class,2,102.2600021,1249.4999695,5
Late delivery,Standard Class,5,39.34000015,199.91999816,2
Late delivery,Second Class,4,-128.9499969,449.82000719999996,3
Late delivery,Standard Class,5,10.0,199.91999816,2
Late delivery,Standard Class,6,22.73999977,1249.4999695,5
Late delivery,Standard Class,5,12.42000008,49.97999954,1
Late delivery,Second Class,4,-21.13999939,449.82000719999996,3
Late delivery,First Class,2,43.47999954,449.82000719999996,3
Late delivery,First Class,2,81.63999939,1249.4999695,5
Shipping canceled,Standard Class,3,-111.9599991,799.6799928,4
Advance shipping,Standard Class,2,63.83000183,449.82000719999996,3
Advance shipping,Standard Class,3,22.30999947,49.97999954,1
Late delivery,Second Class,4,19.79000092,49.97999954,1
Late delivery,Second Class,3,21.11000061,49.97999954,1
Late delivery,Standard Class,6,-28.19000053,799.6799928,4
Shipping on time,Standard Class,4,-5.800000191,799.6799928,4
Late delivery,Second Class,4,1.74000001,49.97999954,1
Shipping on time,Second Class,2,14.84000015,199.91999816,2
Shipping on time,Standard Class,4,103.3600006,1249.4999695,5
Late delivery,Same Day,0,-23.30999947,199.91999816,2
Late delivery,Same Day,0,100.0100021,1249.4999695,5
Advance shipping,Standard Class,2,7.269999981,199.91999816,2
Late delivery,Standard Class,5,40.83000183,199.91999816,2
Late delivery,Standard Class,5,66.12000275,449.82000719999996,3
Late delivery,Second Class,3,23.27000046,449.82000719999996,3
Shipping on time,Second Class,2,14.43999958,49.97999954,1
Late delivery,Second Class,5,5.25,49.97999954,1
Shipping canceled,Standard Class,6,10.78999996,49.97999954,1
Late delivery,Standard Class,5,8.31000042,199.91999816,2
Late delivery,Standard Class,5,63.72000122,1249.4999695,5
Late delivery,Standard Class,5,-18.59000015,199.91999816,2
Shipping on time,Standard Class,4,28.46999931,199.91999816,2
Shipping on time,Standard Class,4,11.25,199.91999816,2
Late delivery,First Class,2,18.44000053,49.97999954,1
Late delivery,Same Day,0,73.47000122,1249.4999695,5
Shipping on time,Standard Class,4,69.26999664,799.6799928,4
Shipping on time,Standard Class,4,6.599999905,199.91999816,2
Late delivery,First Class,2,-43.18000031,449.82000719999996,3
Late delivery,Standard Class,6,8.550000191,449.82000719999996,3
Late delivery,Standard Class,5,12.98999977,49.97999954,1
Late delivery,Second Class,5,23.65999985,449.82000719999996,3
Late delivery,Second Class,3,75.29000092,1249.4999695,5
Late delivery,First Class,2,34.29000092,799.6799928,4
Advance shipping,Standard Class,3,10.86999989,49.97999954,1
Advance shipping,Standard Class,3,98.36000061,1249.4999695,5
Late delivery,Second Class,6,41.74000168,199.91999816,2
Late delivery,Second Class,3,58.18000031,799.6799928,4
Late delivery,Second Class,6,69.97000122,1249.4999695,5
Late delivery,First Class,2,26.21999931,449.82000719999996,3
Late delivery,First Class,2,3.5,49.97999954,1
Shipping on time,Same Day,0,24.73999977,49.97999954,1
Shipping on time,Same Day,0,21.54999924,49.97999954,1
Advance shipping,Standard Class,2,23.76000023,49.97999954,1
Late delivery,Standard Class,5,-235.1100006,799.6799928,4
Advance shipping,Standard Class,3,21.82999992,199.91999816,2
Late delivery,Second Class,4,-19.10000038,199.91999816,2
Late delivery,Second Class,3,21.59000015,49.97999954,1
Late delivery,Second Class,3,70.27999878,1249.4999695,5
Late delivery,Second Class,3,18.98999977,799.6799928,4
Late delivery,Standard Class,5,66.86000061,449.82000719999996,3
Advance shipping,Standard Class,3,-12.0,199.91999816,2
Late delivery,Standard Class,5,-8.31000042,49.97999954,1
Advance shipping,Standard Class,2,27.20999908,199.91999816,2
Late delivery,Second Class,5,4.090000153,49.97999954,1
Late delivery,Standard Class,5,64.23000336,799.6799928,4
Shipping on time,Standard Class,4,66.93000031,799.6799928,4
Late delivery,Second Class,5,13.64000034,799.6799928,4
Advance shipping,Standard Class,2,36.29000092,199.91999816,2
Advance shipping,Standard Class,3,43.72999954,1249.4999695,5
Late delivery,Standard Class,6,84.5699997,799.6799928,4
Late delivery,First Class,2,8.800000191,799.6799928,4
Shipping on time,Same Day,0,15.36999989,49.97999954,1
Shipping on time,Same Day,0,50.59999847,449.82000719999996,3
Shipping on time,Same Day,0,41.29999924,449.82000719999996,3
Shipping on time,Second Class,2,61.31000137,449.82000719999996,3
Late delivery,First Class,2,-34.13999939,1249.4999695,5
